                                                                                            p1                                                     p2      rg      se        z            p  h2_obs  h2_obs_se  h2_int  h2_int_se  gcov_int  gcov_int_se
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par104.sumstats.gz  0.6861  0.0378  18.1288   1.8892e-73  0.3261     0.0290  1.0078     0.0065    0.0314       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par105.sumstats.gz  0.7411  0.0509  14.5607   4.9943e-48  0.2207     0.0259  1.0029     0.0064    0.0342       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par106.sumstats.gz  0.7590  0.0447  16.9872   1.0216e-64  0.2701     0.0273  1.0020     0.0066    0.0335       0.0049
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par107.sumstats.gz  0.8062  0.0599  13.4673   2.4358e-41  0.1777     0.0294  1.0079     0.0060    0.0327       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par108.sumstats.gz  0.6920  0.0472  14.6732   9.5669e-49  0.2464     0.0271  1.0092     0.0065    0.0325       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par109.sumstats.gz  0.6561  0.0342  19.2107   3.0139e-82  0.3871     0.0344  1.0160     0.0066    0.0285       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par110.sumstats.gz  0.7080  0.0421  16.8153   1.8861e-63  0.2795     0.0340  1.0039     0.0067    0.0285       0.0053
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par111.sumstats.gz  0.6969  0.0388  17.9524   4.5947e-72  0.3057     0.0313  1.0072     0.0066    0.0244       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par112.sumstats.gz  0.6195  0.0312  19.8599   9.0468e-88  0.4654     0.0388  1.0065     0.0071    0.0250       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par113.sumstats.gz  0.7729  0.0486  15.9068   5.6864e-57  0.2198     0.0290  1.0110     0.0062    0.0274       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par114.sumstats.gz  0.9405  0.1159   8.1142   4.8909e-16  0.1007     0.0236  1.0115     0.0058    0.0314       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par115.sumstats.gz  0.6749  0.0395  17.0763   2.2274e-65  0.3141     0.0317  1.0097     0.0065    0.0275       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par116.sumstats.gz  0.5414  0.0261  20.7674   8.5273e-96  0.7556     0.0428  1.0067     0.0079    0.0256       0.0048
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par117.sumstats.gz  0.5504  0.0241  22.7966  4.9525e-115  0.8529     0.0477  0.9966     0.0083    0.0222       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par118.sumstats.gz  0.8237  0.0797  10.3320   5.0493e-25  0.1435     0.0253  1.0041     0.0058    0.0307       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par119.sumstats.gz  0.6499  0.0339  19.1593   8.1028e-82  0.3940     0.0323  0.9983     0.0071    0.0252       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par120.sumstats.gz  0.5968  0.0241  24.7270  5.4764e-135  0.9056     0.0553  1.0027     0.0104    0.0206       0.0056
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par121.sumstats.gz  0.6021  0.0273  22.0687  6.3244e-108  0.6682     0.0507  1.0045     0.0091    0.0239       0.0054
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par122.sumstats.gz  0.6406  0.0331  19.3354   2.7034e-83  0.5126     0.0463  0.9990     0.0078    0.0211       0.0052
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par123.sumstats.gz  0.6740  0.0448  15.0524   3.3294e-51  0.2793     0.0306  1.0095     0.0068    0.0330       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par124.sumstats.gz  1.1314  0.1823   6.2068   5.4062e-10  0.0700     0.0215  0.9931     0.0055    0.0274       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par125.sumstats.gz  0.8886  0.0964   9.2172   3.0496e-20  0.1207     0.0250  0.9905     0.0061    0.0258       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par126.sumstats.gz  0.7175  0.0475  15.1119   1.3519e-51  0.2421     0.0263  1.0052     0.0064    0.0266       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par127.sumstats.gz  0.6923  0.0466  14.8420   7.8437e-50  0.2304     0.0245  0.9963     0.0059    0.0264       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par128.sumstats.gz  1.0896  0.2387   4.5637   5.0266e-06  0.0544     0.0242  0.9946     0.0062    0.0340       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par129.sumstats.gz  0.9859  0.1793   5.4980   3.8409e-08  0.0735     0.0250  0.9982     0.0068    0.0305       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par130.sumstats.gz  0.9777  0.1433   6.8217   8.9967e-12  0.0660     0.0192  1.0045     0.0055    0.0318       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par131.sumstats.gz  0.7493  0.0643  11.6534   2.2053e-31  0.1721     0.0253  0.9979     0.0061    0.0300       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par132.sumstats.gz  0.6361  0.0322  19.7809   4.3503e-87  0.3933     0.0290  1.0094     0.0066    0.0224       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par133.sumstats.gz  0.6196  0.0288  21.4999  1.5617e-102  0.4481     0.0327  1.0020     0.0072    0.0249       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par134.sumstats.gz  0.6460  0.0405  15.9696   2.0825e-57  0.2861     0.0284  1.0054     0.0063    0.0259       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par135.sumstats.gz  0.6773  0.0362  18.7143   3.7825e-78  0.3198     0.0319  0.9977     0.0066    0.0206       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par136.sumstats.gz  0.6648  0.0381  17.4564   3.0779e-68  0.3209     0.0289  1.0144     0.0061    0.0310       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par137.sumstats.gz  0.7120  0.0412  17.3018   4.5612e-67  0.2754     0.0263  0.9927     0.0063    0.0298       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par138.sumstats.gz  0.6062  0.0274  22.1262  1.7677e-108  0.5192     0.0352  1.0100     0.0071    0.0269       0.0050
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par139.sumstats.gz  0.5931  0.0295  20.1008   7.2596e-90  0.5358     0.0357  1.0144     0.0075    0.0261       0.0050
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par140.sumstats.gz  0.5880  0.0297  19.7705   5.3438e-87  0.5359     0.0402  1.0102     0.0069    0.0243       0.0048
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par141.sumstats.gz  0.5739  0.0266  21.5885  2.3050e-103  0.5099     0.0351  0.9987     0.0074    0.0247       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par142.sumstats.gz  0.8193  0.0675  12.1373   6.6993e-34  0.1535     0.0248  1.0003     0.0060    0.0303       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par143.sumstats.gz  0.7182  0.0497  14.4400   2.8977e-47  0.2265     0.0265  1.0127     0.0060    0.0313       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par144.sumstats.gz  0.7175  0.0404  17.7807   9.9781e-71  0.2907     0.0303  1.0001     0.0064    0.0263       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par145.sumstats.gz  0.6596  0.0471  14.0004   1.5508e-44  0.2541     0.0273  0.9966     0.0070    0.0369       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par146.sumstats.gz  0.8600  0.1060   8.1163   4.8069e-16  0.1020     0.0253  0.9948     0.0060    0.0320       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par147.sumstats.gz  0.8755  0.0878   9.9743   1.9750e-23  0.1243     0.0259  1.0063     0.0065    0.0282       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par148.sumstats.gz  0.7980  0.0746  10.6921   1.1084e-26  0.1543     0.0303  0.9997     0.0065    0.0278       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par149.sumstats.gz  0.7019  0.0560  12.5427   4.3563e-36  0.1853     0.0253  1.0099     0.0058    0.0308       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par150.sumstats.gz  0.5872  0.0287  20.4531   5.6371e-93  0.5455     0.0444  0.9969     0.0081    0.0207       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par151.sumstats.gz  0.5806  0.0293  19.8226   1.9016e-87  0.5474     0.0525  0.9981     0.0091    0.0218       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par152.sumstats.gz  0.9335  0.1211   7.7077   1.2813e-14  0.0993     0.0240  1.0059     0.0058    0.0293       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par153.sumstats.gz  0.6050  0.0340  17.7695   1.2169e-70  0.3754     0.0312  1.0098     0.0064    0.0285       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par154.sumstats.gz  0.9444  0.1027   9.1965   3.6982e-20  0.1177     0.0275  1.0006     0.0062    0.0265       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par155.sumstats.gz  0.8398  0.1073   7.8263   5.0255e-15  0.1022     0.0252  1.0028     0.0064    0.0318       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par156.sumstats.gz  0.7695  0.0684  11.2562   2.1577e-29  0.1400     0.0250  1.0080     0.0068    0.0307       0.0041
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par157.sumstats.gz  0.7360  0.0570  12.9014   4.4178e-38  0.1793     0.0313  1.0038     0.0069    0.0281       0.0040
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par158.sumstats.gz  0.6712  0.0363  18.4718   3.4829e-76  0.3304     0.0329  1.0077     0.0075    0.0252       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par159.sumstats.gz  0.6691  0.0437  15.3264   5.0972e-53  0.2705     0.0349  1.0107     0.0070    0.0294       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par160.sumstats.gz  0.7029  0.0416  16.9087   3.8850e-64  0.2397     0.0274  1.0061     0.0071    0.0272       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par161.sumstats.gz  0.6453  0.0344  18.7697   1.3357e-78  0.3401     0.0356  1.0035     0.0079    0.0294       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par162.sumstats.gz  0.7138  0.0543  13.1531   1.6343e-39  0.1818     0.0235  0.9964     0.0059    0.0335       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par163.sumstats.gz  0.8804  0.1152   7.6427   2.1273e-14  0.1050     0.0273  1.0104     0.0065    0.0360       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par164.sumstats.gz  0.6938  0.0456  15.2015   3.4541e-52  0.2427     0.0279  1.0186     0.0064    0.0310       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par165.sumstats.gz  0.7229  0.0488  14.8263   9.9041e-50  0.2133     0.0249  1.0114     0.0059    0.0297       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par166.sumstats.gz  0.8072  0.0730  11.0574   2.0185e-28  0.1493     0.0242  0.9982     0.0058    0.0286       0.0039
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par167.sumstats.gz  0.7070  0.0516  13.7039   9.6229e-43  0.1941     0.0233  1.0012     0.0058    0.0305       0.0047
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par168.sumstats.gz  0.6803  0.0392  17.3736   1.3076e-67  0.2916     0.0262  1.0015     0.0068    0.0272       0.0044
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par169.sumstats.gz  0.7110  0.0558  12.7331   3.8697e-37  0.2014     0.0277  1.0037     0.0064    0.0329       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par170.sumstats.gz  0.6693  0.0472  14.1683   1.4392e-45  0.2820     0.0333  1.0094     0.0071    0.0316       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par171.sumstats.gz  0.7675  0.0696  11.0256   2.8755e-28  0.1621     0.0263  1.0186     0.0067    0.0320       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par172.sumstats.gz  0.7928  0.0659  12.0245   2.6419e-33  0.1532     0.0242  1.0000     0.0061    0.0308       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par173.sumstats.gz  0.8848  0.0991   8.9293   4.2853e-19  0.1194     0.0260  1.0034     0.0060    0.0327       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par174.sumstats.gz  0.6599  0.0429  15.3903   1.9025e-53  0.2533     0.0284  1.0060     0.0071    0.0301       0.0042
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par175.sumstats.gz  0.6285  0.0357  17.5945   2.7120e-69  0.3241     0.0333  0.9978     0.0072    0.0304       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par176.sumstats.gz  0.7196  0.0480  15.0068   6.6226e-51  0.2275     0.0277  1.0061     0.0066    0.0320       0.0046
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par177.sumstats.gz  0.6953  0.0420  16.5732   1.0895e-61  0.2595     0.0289  1.0132     0.0068    0.0311       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par178.sumstats.gz  0.7542  0.0496  15.1990   3.5883e-52  0.2387     0.0277  0.9943     0.0062    0.0275       0.0043
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par179.sumstats.gz  0.7356  0.0535  13.7437   5.5535e-43  0.2149     0.0275  1.0115     0.0063    0.0314       0.0045
 ../results/asymmetry/ldsc/joinedDatasets/mean_imputed/not_subsampled/munged/par01.sumstats.gz  ../results/brain_shape/ldsc/munged/par180.sumstats.gz  0.8500  0.0825  10.3004   7.0180e-25  0.1288     0.0241  1.0063     0.0055    0.0330       0.0043
